unique_id,is_best,name,origin,destination,departure time,arrival time,duration,stops,price,dis_from_origin,dis_from_dest,departure_dt,departure_seconds,arrival_dt,arrival_seconds,duration_min
ORD_EWR103,False,American,ORD,EWR,"8:15 AM on Fri, Oct 10","10:44 PM on Fri, Oct 10",13 hr 29 min,1,653,0.2460643477547049,20.703705626728063,1900-10-10 08:15:00,3399300.0,1900-10-10 22:44:00,3451440.0,809
ORD_EWR104,False,American,ORD,EWR,"9:10 AM on Fri, Oct 10","6:49 PM on Fri, Oct 10",8 hr 39 min,1,653,0.2460643477547049,20.703705626728063,1900-10-10 09:10:00,3402600.0,1900-10-10 18:49:00,3437340.0,519
ORD_EWR105,False,American,ORD,EWR,"9:10 AM on Fri, Oct 10","10:44 PM on Fri, Oct 10",12 hr 34 min,1,653,0.2460643477547049,20.703705626728063,1900-10-10 09:10:00,3402600.0,1900-10-10 22:44:00,3451440.0,754
ORD_EWR106,False,United,ORD,EWR,"6:15 PM on Fri, Oct 10","7:17 AM on Sat, Oct 11",12 hr 2 min,1,653,0.2460643477547049,20.703705626728063,1900-10-10 18:15:00,3435300.0,1900-10-11 07:17:00,3482220.0,722
ORD_EWR107,False,United,ORD,EWR,"6:15 PM on Fri, Oct 10","7:29 AM on Sat, Oct 11",12 hr 14 min,1,653,0.2460643477547049,20.703705626728063,1900-10-10 18:15:00,3435300.0,1900-10-11 07:29:00,3482940.0,734
ORD_EWR108,False,United,ORD,EWR,"6:15 PM on Fri, Oct 10","8:18 AM on Sat, Oct 11",13 hr 3 min,1,653,0.2460643477547049,20.703705626728063,1900-10-10 18:15:00,3435300.0,1900-10-11 08:18:00,3485880.0,783
ORD_EWR109,False,United,ORD,EWR,"9:25 PM on Fri, Oct 10","9:30 AM on Sat, Oct 11",11 hr 5 min,1,655,0.2460643477547049,20.703705626728063,1900-10-10 21:25:00,3446700.0,1900-10-11 09:30:00,3490200.0,665
ORD_EWR110,False,United,ORD,EWR,"7:35 AM on Fri, Oct 10","3:30 PM on Fri, Oct 10",6 hr 55 min,1,656,0.2460643477547049,20.703705626728063,1900-10-10 07:35:00,3396900.0,1900-10-10 15:30:00,3425400.0,415
ORD_EWR111,False,United,ORD,EWR,"12:55 PM on Fri, Oct 10","8:30 PM on Fri, Oct 10",6 hr 35 min,1,656,0.2460643477547049,20.703705626728063,1900-10-10 12:55:00,3416100.0,1900-10-10 20:30:00,3443400.0,395
ORD_EWR112,False,United,ORD,EWR,"2:35 PM on Fri, Oct 10","8:30 PM on Fri, Oct 10",4 hr 55 min,1,656,0.2460643477547049,20.703705626728063,1900-10-10 14:35:00,3422100.0,1900-10-10 20:30:00,3443400.0,295
ORD_EWR113,False,American,ORD,EWR,"7:09 AM on Fri, Oct 10","6:49 PM on Fri, Oct 10",10 hr 40 min,2,662,0.2460643477547049,20.703705626728063,1900-10-10 07:09:00,3395340.0,1900-10-10 18:49:00,3437340.0,640
ORD_EWR114,False,American,ORD,EWR,"9:10 AM on Fri, Oct 10","4:56 PM on Fri, Oct 10",6 hr 46 min,1,664,0.2460643477547049,20.703705626728063,1900-10-10 09:10:00,3402600.0,1900-10-10 16:56:00,3430560.0,406
ORD_EWR115,False,American,ORD,EWR,"4:59 PM on Fri, Oct 10","10:44 PM on Fri, Oct 10",4 hr 45 min,1,664,0.2460643477547049,20.703705626728063,1900-10-10 16:59:00,3430740.0,1900-10-10 22:44:00,3451440.0,285
ORD_EWR116,False,United,ORD,EWR,"9:20 PM on Fri, Oct 10","2:15 PM on Sat, Oct 11",15 hr 55 min,1,667,0.2460643477547049,20.703705626728063,1900-10-10 21:20:00,3446400.0,1900-10-11 14:15:00,3507300.0,955
ORD_EWR117,False,United,ORD,EWR,"7:10 AM on Fri, Oct 10","11:58 AM on Fri, Oct 10",3 hr 48 min,1,676,0.2460643477547049,20.703705626728063,1900-10-10 07:10:00,3395400.0,1900-10-10 11:58:00,3412680.0,228
ORD_EWR118,False,United,ORD,EWR,"8:45 AM on Fri, Oct 10","3:36 PM on Fri, Oct 10",5 hr 51 min,1,692,0.2460643477547049,20.703705626728063,1900-10-10 08:45:00,3401100.0,1900-10-10 15:36:00,3425760.0,351
ORD_EWR119,False,United,ORD,EWR,"12:55 PM on Fri, Oct 10","8:33 PM on Fri, Oct 10",6 hr 38 min,1,692,0.2460643477547049,20.703705626728063,1900-10-10 12:55:00,3416100.0,1900-10-10 20:33:00,3443580.0,398
ORD_EWR120,False,United,ORD,EWR,"5:55 PM on Fri, Oct 10","11:59 PM on Fri, Oct 10",5 hr 4 min,1,692,0.2460643477547049,20.703705626728063,1900-10-10 17:55:00,3434100.0,1900-10-10 23:59:00,3455940.0,304
ORD_EWR121,False,American,ORD,EWR,"7:05 PM on Fri, Oct 10","11:33 AM on Sat, Oct 11",15 hr 28 min,1,701,0.2460643477547049,20.703705626728063,1900-10-10 19:05:00,3438300.0,1900-10-11 11:33:00,3497580.0,928
ORD_EWR122,False,United,ORD,EWR,"11:20 AM on Fri, Oct 10","7:30 PM on Fri, Oct 10",7 hr 10 min,1,704,0.2460643477547049,20.703705626728063,1900-10-10 11:20:00,3410400.0,1900-10-10 19:30:00,3439800.0,430
